,Date,Close,t,P.SS_EW,P.SS_EF,P.S_EW,P.S_EF,P.M_EW,P.M_EF,P.L_EW,P.L_EF,N.SS_EW,N.SS_EF,N.S_EW,N.S_EF,N.M_EW,N.M_EF,N.L_EW,N.L_EF
2281,2012-01-30,1313.01001,2012.07923497268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,2012-01-31,1312.410034,2012.08196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,2012-02-01,1324.089966,2012.08469945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,2012-02-02,1325.540039,2012.08743169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,2012-02-03,1344.900024,2012.09016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,2012-02-06,1344.329956,2012.09836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,2012-02-07,1347.050049,2012.10109289617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,2012-02-08,1349.959961,2012.10382513661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,2012-02-09,1351.949951,2012.10655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,2012-02-10,1342.640015,2012.10928961749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,2012-02-13,1351.77002,2012.1174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,2012-02-14,1350.5,2012.12021857923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,2012-02-15,1343.22998,2012.12295081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,2012-02-16,1358.040039,2012.12568306011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,2012-02-17,1361.22998,2012.12841530055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,2012-02-21,1362.209961,2012.1393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2012-02-22,1357.660034,2012.14207650273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,2012-02-23,1363.459961,2012.14480874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,2012-02-24,1365.73999,2012.14754098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2012-02-27,1367.589966,2012.15573770492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2012-02-28,1372.180054,2012.15846994536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,2012-02-29,1365.680054,2012.16120218579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2012-03-01,1374.089966,2012.16393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,2012-03-02,1369.630005,2012.16666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,2012-03-05,1364.329956,2012.17486338798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,2012-03-06,1343.359985,2012.17759562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,2012-03-07,1352.630005,2012.18032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2012-03-08,1365.910034,2012.18306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,2012-03-09,1370.869995,2012.18579234973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,2012-03-12,1371.089966,2012.19398907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2012-03-13,1395.949951,2012.19672131148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,2012-03-14,1394.280029,2012.19945355191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,2012-03-15,1402.599976,2012.20218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,2012-03-16,1404.170044,2012.20491803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,2012-03-19,1409.75,2012.2131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,2012-03-20,1405.52002,2012.21584699454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2012-03-21,1402.890015,2012.21857923497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,2012-03-22,1392.780029,2012.22131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,2012-03-23,1397.109985,2012.22404371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,2012-03-26,1416.51001,2012.23224043716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,2012-03-27,1412.52002,2012.2349726776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,2012-03-28,1405.540039,2012.23770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,2012-03-29,1403.280029,2012.24043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2012-03-30,1408.469971,2012.24316939891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,2012-04-02,1419.040039,2012.25136612022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,2012-04-03,1413.380005,2012.25409836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,2012-04-04,1398.959961,2012.25683060109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,2012-04-05,1398.079956,2012.25956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,2012-04-09,1382.199951,2012.27049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2012-04-10,1358.589966,2012.27322404372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,2012-04-11,1368.709961,2012.27595628415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,2012-04-12,1387.569946,2012.27868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,2012-04-13,1370.26001,2012.28142076503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,2012-04-16,1369.569946,2012.28961748634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,2012-04-17,1390.780029,2012.29234972678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,2012-04-18,1385.140015,2012.29508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,2012-04-19,1376.920044,2012.29781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,2012-04-20,1378.530029,2012.30054644809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,2012-04-23,1366.939941,2012.3087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,2012-04-24,1371.969971,2012.31147540984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,2012-04-25,1390.689941,2012.31420765027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,2012-04-26,1399.97998,2012.31693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,2012-04-27,1403.359985,2012.31967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,2012-04-30,1397.910034,2012.32786885246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2012-05-01,1405.819946,2012.3306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,2012-05-02,1402.310059,2012.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,2012-05-03,1391.569946,2012.33606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,2012-05-04,1369.099976,2012.33879781421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,2012-05-07,1369.579956,2012.34699453552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,2012-05-08,1363.719971,2012.34972677596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,2012-05-09,1354.579956,2012.35245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,2012-05-10,1357.98999,2012.35519125683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,2012-05-11,1353.390015,2012.35792349727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,2012-05-14,1338.349976,2012.36612021858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,2012-05-15,1330.660034,2012.36885245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,2012-05-16,1324.800049,2012.37158469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2012-05-17,1304.859985,2012.37431693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,2012-05-18,1295.219971,2012.37704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,2012-05-21,1315.98999,2012.38524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,2012-05-22,1316.630005,2012.38797814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,2012-05-23,1318.859985,2012.39071038251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,2012-05-24,1320.680054,2012.39344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,2012-05-25,1317.819946,2012.39617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,2012-05-29,1332.420044,2012.40710382514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,2012-05-30,1313.319946,2012.40983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,2012-05-31,1310.329956,2012.41256830601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,2012-06-01,1278.040039,2012.41530054645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,2012-06-04,1278.180054,2012.42349726776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,2012-06-05,1285.5,2012.4262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,2012-06-06,1315.130005,2012.42896174863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,2012-06-07,1314.98999,2012.43169398907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,2012-06-08,1325.660034,2012.43442622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,2012-06-11,1308.930054,2012.44262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,2012-06-12,1324.180054,2012.44535519126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,2012-06-13,1314.880005,2012.44808743169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,2012-06-14,1329.099976,2012.45081967213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,2012-06-15,1342.839966,2012.45355191257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,2012-06-18,1344.780029,2012.46174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,2012-06-19,1357.97998,2012.46448087432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,2012-06-20,1355.689941,2012.46721311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,2012-06-21,1325.51001,2012.46994535519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,2012-06-22,1335.02002,2012.47267759563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,2012-06-25,1313.719971,2012.48087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,2012-06-26,1319.98999,2012.48360655738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,2012-06-27,1331.849976,2012.48633879781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,2012-06-28,1329.040039,2012.48907103825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,2012-06-29,1362.160034,2012.49180327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,2012-07-02,1365.51001,2012.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,2012-07-03,1374.02002,2012.50273224044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,2012-07-05,1367.579956,2012.50819672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,2012-07-06,1354.680054,2012.51092896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,2012-07-09,1352.459961,2012.51912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,2012-07-10,1341.469971,2012.5218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,2012-07-11,1341.449951,2012.52459016393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,2012-07-12,1334.76001,2012.52732240437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,2012-07-13,1356.780029,2012.53005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,2012-07-16,1353.640015,2012.53825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,2012-07-17,1363.670044,2012.54098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,2012-07-18,1372.780029,2012.54371584699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,2012-07-19,1376.51001,2012.54644808743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,2012-07-20,1362.660034,2012.54918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,2012-07-23,1350.52002,2012.55737704918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,2012-07-24,1338.310059,2012.56010928962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,2012-07-25,1337.890015,2012.56284153005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,2012-07-26,1360.02002,2012.56557377049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,2012-07-27,1385.969971,2012.56830601093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,2012-07-30,1385.300049,2012.57650273224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2012-07-31,1379.319946,2012.57923497268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2012-08-01,1375.319946,2012.58196721311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,2012-08-02,1365,2012.58469945355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2012-08-03,1390.98999,2012.58743169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,2012-08-06,1394.22998,2012.5956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,2012-08-07,1401.349976,2012.59836065574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,2012-08-08,1402.219971,2012.60109289617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,2012-08-09,1402.800049,2012.60382513661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,2012-08-10,1405.869995,2012.60655737705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2012-08-13,1404.109985,2012.61475409836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,2012-08-14,1403.930054,2012.6174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2012-08-15,1405.530029,2012.62021857923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2012-08-16,1415.51001,2012.62295081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2012-08-17,1418.160034,2012.62568306011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2012-08-20,1418.130005,2012.63387978142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2012-08-21,1413.170044,2012.63661202186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2012-08-22,1413.48999,2012.6393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2012-08-23,1402.079956,2012.64207650273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2012-08-24,1411.130005,2012.64480874317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2012-08-27,1410.439941,2012.65300546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2012-08-28,1409.300049,2012.65573770492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2012-08-29,1410.48999,2012.65846994536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2012-08-30,1399.47998,2012.66120218579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2012-08-31,1406.579956,2012.66393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2012-09-04,1404.939941,2012.67486338798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,2012-09-05,1403.439941,2012.67759562842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,2012-09-06,1432.119995,2012.68032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,2012-09-07,1437.920044,2012.68306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,2012-09-10,1429.079956,2012.6912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,2012-09-11,1433.560059,2012.69398907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,2012-09-12,1436.560059,2012.69672131148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2012-09-13,1459.98999,2012.69945355191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,2012-09-14,1465.77002,2012.70218579235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2012-09-17,1461.189941,2012.71038251366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,2012-09-18,1459.319946,2012.7131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,2012-09-19,1461.050049,2012.71584699454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,2012-09-20,1460.26001,2012.71857923497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,2012-09-21,1460.150024,2012.72131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2012-09-24,1456.890015,2012.72950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2012-09-25,1441.589966,2012.73224043716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2012-09-26,1433.319946,2012.7349726776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,2012-09-27,1447.150024,2012.73770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,2012-09-28,1440.670044,2012.74043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,2012-10-01,1444.48999,2012.74863387978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,2012-10-02,1445.75,2012.75136612022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,2012-10-03,1450.98999,2012.75409836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2012-10-04,1461.400024,2012.75683060109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,2012-10-05,1460.930054,2012.75956284153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,2012-10-08,1455.880005,2012.76775956284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2012-10-09,1441.47998,2012.77049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,2012-10-10,1432.560059,2012.77322404372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2012-10-11,1432.839966,2012.77595628415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,2012-10-12,1428.589966,2012.77868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,2012-10-15,1440.130005,2012.7868852459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,2012-10-16,1454.920044,2012.78961748634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,2012-10-17,1460.910034,2012.79234972678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,2012-10-18,1457.339966,2012.79508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,2012-10-19,1433.189941,2012.79781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,2012-10-22,1433.819946,2012.80601092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2012-10-23,1413.109985,2012.8087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,2012-10-24,1408.75,2012.81147540984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2012-10-25,1412.969971,2012.81420765027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,2012-10-26,1411.939941,2012.81693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2012-10-31,1412.160034,2012.8306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,2012-11-01,1427.589966,2012.83333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,2012-11-02,1414.199951,2012.83606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2012-11-05,1417.26001,2012.84426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2012-11-06,1428.390015,2012.84699453552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,2012-11-07,1394.530029,2012.84972677596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,2012-11-08,1377.51001,2012.85245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,2012-11-09,1379.849976,2012.85519125683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,2012-11-12,1380.030029,2012.86338797814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,2012-11-13,1374.530029,2012.86612021858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2012-11-14,1355.48999,2012.86885245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2012-11-15,1353.329956,2012.87158469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,2012-11-16,1359.880005,2012.87431693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,2012-11-19,1386.890015,2012.8825136612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2012-11-20,1387.810059,2012.88524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2012-11-21,1391.030029,2012.88797814208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,2012-11-23,1409.150024,2012.89344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,2012-11-26,1406.290039,2012.90163934426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2012-11-27,1398.939941,2012.9043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2012-11-28,1409.930054,2012.90710382514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,2012-11-29,1415.949951,2012.90983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,2012-11-30,1416.180054,2012.91256830601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2012-12-03,1409.459961,2012.92076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2012-12-04,1407.050049,2012.92349726776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2012-12-05,1409.280029,2012.9262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2012-12-06,1413.939941,2012.92896174863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2012-12-07,1418.069946,2012.93169398907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2012-12-10,1418.550049,2012.93989071038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2012-12-11,1427.839966,2012.94262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2012-12-12,1428.47998,2012.94535519126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2012-12-13,1419.449951,2012.94808743169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2012-12-14,1413.579956,2012.95081967213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2012-12-17,1430.359985,2012.95901639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2012-12-18,1446.790039,2012.96174863388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,2012-12-19,1435.810059,2012.96448087432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2012-12-20,1443.689941,2012.96721311475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2012-12-21,1430.150024,2012.96994535519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2012-12-24,1426.660034,2012.9781420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,2012-12-26,1419.829956,2012.98360655738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,2012-12-27,1418.099976,2012.98633879781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,2012-12-28,1402.430054,2012.98907103825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,2012-12-31,1426.189941,2012.99726775956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2013-01-02,1462.420044,2013.00273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2013-01-03,1459.369995,2013.00547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,2013-01-04,1466.469971,2013.00821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2013-01-07,1461.890015,2013.01643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,2013-01-08,1457.150024,2013.01917808219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,2013-01-09,1461.02002,2013.02191780822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2013-01-10,1472.119995,2013.02465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,2013-01-11,1472.050049,2013.02739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,2013-01-14,1470.680054,2013.03561643836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2013-01-15,1472.339966,2013.03835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,2013-01-16,1472.630005,2013.04109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,2013-01-17,1480.939941,2013.04383561644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2013-01-18,1485.97998,2013.04657534247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,2013-01-22,1492.560059,2013.05753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2013-01-23,1494.810059,2013.0602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
